school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
The Ontario College of Art and Design University (OCAD U),/school/4062,"Good rep but that's about it. No housing, minimal assistance for students, mental healthcare is a joke. No proper cafeteria, so most end up braving the roach factory at the grange. Building desperately needs an update. Security does very little, profs are hit or miss. Its run more like a corporation than a place of education.",2.1,"Mar 17th, 2021",1.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"Not a lot of social activities or clubs unfortunately. But everything else is pretty good, teachers and advisors are super helpful for job opportunities.",4.4,"Apr 21st, 2021",,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,it's such an overrated school,1.9,"Mar 22nd, 2021",1.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"As a DRPT student switched to ID, doesn't matter which department, there are ALWAYS profs that doesn't teach and asks you to teach yourself from readings. Like what's the point of PROF being there if they aren't going to teach? From my experience, art dep. is worse than design dep. Some profs are cocky and not attentive to student's needs.",2.1,"Apr 7th, 2021",3.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"The instructors offer little help and can very pretentious. Extremely tough graders; uses bell curve. Would not classify it as a university. It seems more like a community centre like an artsy YMCA. Also, it is really ugly and dirty considering it's an art school. Food court across the street is is fine.",2.3,"Apr 12th, 2021",3.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,Admin is no help. Students have to do everything themselves. No facilitation for anything. Ever.,1.8,"Apr 13th, 2021",2.0,,,,,,,
Saint Mary's University,/school/1475,"Smu is ok, the social aspect is lacking unless you plan on going to frat parties every weekend. When you tell people where you go, they don't seem to respect Smu much unless you're here for business. Campus feels safe, Halifax less so. The food and facilities are good, except some lower floors of res people get mice, internet is fine. 3/5.",2.7,"Nov 1st, 2021",1.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"It's honestly a great school. some people are pretentious but people are pretentious despite where you go. The school is surrounded by good food and nice stores. and if you have school as a priorities, you'll do fine. just make sure you look up your prof before you register for a course cause there are good profs but there are some REALLY bad ones",3.8,"Apr 19th, 2021",0.0,,,,,,,
University of Prince Edward Island,/school/1454,"The professors mostly suck, especially for computer science.",2.1,"Apr 13th, 2021",1.0,,,,,,,
University of Prince Edward Island,/school/1454,"the island itself is lackluster, and getting anything done at the university requires jumping through hoops... and even then you'll be lucky if anyone helps you. no one here will actually work.",2.3,"Aug 5th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,"Awful school from Faculty down to Admin. 0 support given to students. They have no one working phones during a pandemic to help 20,000 students just leaving everyone out to dry. Professors are ignorant. Located in a sketchy area. Get used to eating subway or knock-off diner food. Clubs such as frats creep on young women. 0 TA/GA/RA opportunities.",1.1,"Nov 12th, 2021",2.0,,,,,,,
University of Windsor,/school/1493,"A really good engineering university, with great education and campus life (not mentioning the great people I met). Moreover, there are some bad professors and many that are great, just like any university, there are good professors and there are bad ones. I highly suggest taking the opportunity and go look at the campus with its facilities.",4.2,"Mar 5th, 2021",0.0,,,,,,,
Mount Royal University,/school/1570,welp,2.8,"Oct 6th, 2021",0.0,,,,,,,
Mount Royal University,/school/1570,"I went to MRU because I wanted to have small classes where I could develop a relation with my prof. This is true, however on the other hand, the way management blatantly steals money is disgraceful. Wither it's moving up fee deadlines, not allowing unused textbook returns, or adding new fees to your account. MRU does not not care about its students",2.5,"Aug 18th, 2021",1.0,,,,,,,
Mount Royal University,/school/1570,i cant wait to leave this uni,2.8,"Jun 29th, 2021",,,,,,,,
University of Windsor,/school/1493,"it seems like the majority of the courses are taught by sessional/phd students for cs program. go to different school that has better co-op program and lets you take hands on courses. you only get to take those courses (app dev, ai) only in fourth year due to the fact that you have to take so many prereqs.",1.8,"Jan 13th, 2021",,,,,,,,
University of Windsor,/school/1493,"The school invested a lot of money into marketing, as application rates have been going down significantly. As a result, there has not been a lot of money put towards our facilities, apart from our athletes. The University of Windsor has a lot of perks, but also a lot of drawbacks. We need to fix up a lot of our facilities before this is a good uni",2.9,"Feb 9th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,Pretty well-rounded school. Doesn't get the respect it deserves.,3.7,"Feb 26th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,"Everyone who says it's ""great"" simply doesn't know better. I can speak about the EE program - very weak program, any idiot can graduate, minimum challenge, most profs are lazy and quite old, poor labs/facilities. Program covers BARE minimum to be accredited. Need to do a MaSc to be equivalent to the level of U of T, Waterloo, etc BaSc.",2.7,"Mar 22nd, 2021",1.0,,,,,,,
British Columbia Institute of Technology,/school/4019,"Can't have any social life or club or happy life or whatsoever. Course load & term projects are overwhelming. It will be miserable LOL. But BCIT has a good reputation. At least, Building Technology is well regarded in the industry.",3.3,"May 26th, 2021",,,,,,,,
University of Windsor,/school/1493,"University of Windsor is a terrible school for anyone who isn't in either Business, Nursing, or HK. Funding for other departments is slim to none. The campus its self is nice, but the way its run is bad.",2.1,"Apr 19th, 2021",1.0,,,,,,,
University of Windsor,/school/1493,"This University has 0 opportunities for students. I was a student on the dean's list and was unable to obtain even a volunteer research assistant position over 4 years and also unable to get get a general volunteer position through the university as well. Terrible facilities, profs who don't care, many public mishaps, bad food, and bad location.",1.1,"Apr 30th, 2021",1.0,,,,,,,
University of Windsor,/school/1493,"Just completed my time in the comp sci program, and am leaving with a full-time career at a great company immediately afterwards. Would definitely recommend the co-op program, as experience is king in finding jobs. Had a great time with recreational clubs/classes while on campus. Some great profs, some bad profs. You get what you put in.",3.5,"May 6th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,It cannot get any worse than this school.,1.4,"Jul 8th, 2021",2.0,,,,,,,
University of Windsor,/school/1493,I landed a job even before graduating. I did the Co-op program at this university and I got many offers. I would highly recommend taking the co-op program at this uni as it has helped me a lot to learn and gave me many opportunities.,3.9,"Jul 9th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,Kind of a meme,2.0,"Oct 7th, 2021",0.0,,,,,,,
British Columbia Institute of Technology,/school/4019,"I have only done online, but my experience with studying Interior Design here has been amazing so far. I am really looking forward to getting the social aspect of school back gain but it seems like BCIT has done a great job with working with what they've been given through the pandemic.",4.1,"Aug 5th, 2021",,,,,,,,
British Columbia Institute of Technology,/school/4019,"The worst school if you want an engineering degree. Less than 40 seats, and insane number of courses are required to be finished to continue to degree. 14 must be taken for Mech and 32 for Civil. Courses dont transfer anywhere else so if you dont make the degree program youre stuck with only diploma. Go to UVIC or UBC its easier to get a degree.",2.6,"Apr 18th, 2021",,,,,,,,
